rank,protein,degree,degree_norm,pagerank_norm,betweenness_norm,rwr_norm,composite_score,is_seed_gene
1,TP53,52,0.85,0.95195,1.0,0.3636,0.74034,True
2,FAU,38,0.61667,0.66933,0.28551,1.0,0.7004,False
3,STAT3,54,0.88333,0.69502,0.37192,0.33563,0.53286,True
4,RAB7A,25,0.4,0.96994,0.10006,0.32834,0.48591,True
5,SMPD1,26,0.41667,0.91275,0.10623,0.34812,0.47941,True
6,TNF,61,1.0,0.74003,0.17933,0.19427,0.47587,False
7,AHI1,25,0.4,0.93117,0.15535,0.29542,0.47382,True
8,KIF1A,25,0.4,0.92883,0.14765,0.2936,0.47094,True
9,PLK1,30,0.48333,0.6757,0.24724,0.41032,0.46827,True
10,HNRNPA1,26,0.41667,0.81779,0.07218,0.37428,0.45327,True
11,XPO1,29,0.46667,0.60993,0.34004,0.37374,0.45179,True
12,TTN,25,0.4,0.8105,0.03545,0.31218,0.4195,True
13,PAPOLA,25,0.4,0.77099,0.06298,0.3104,0.41253,True
14,SQLE,26,0.41667,0.71383,0.07268,0.33349,0.40791,True
15,ACACA,26,0.41667,0.72978,0.12163,0.28947,0.40707,True
16,PI4KB,29,0.46667,0.49686,0.13138,0.44729,0.40188,True
17,PPT1,20,0.31667,0.80438,0.03354,0.29836,0.39995,True
18,MED1,30,0.48333,0.75143,0.08792,0.23959,0.39937,True
19,KAT8,25,0.4,0.68963,0.06032,0.32542,0.39285,True
20,HMGCR,26,0.41667,0.68013,0.06638,0.30772,0.38752,True
21,KCNA1,26,0.41667,0.42488,0.08677,0.51017,0.38588,True
22,SNX3,19,0.3,0.75848,0.02931,0.30495,0.38514,True
23,TRMT10B,24,0.38333,1.0,0.11484,0.00804,0.38328,False
24,MYC,33,0.53333,0.60763,0.30457,0.17017,0.38276,False
25,KCNH2,28,0.45,0.43813,0.13169,0.44789,0.38204,True
26,SF3B1,28,0.45,0.6041,0.03887,0.35739,0.38159,True
27,LRP1,27,0.43333,0.61471,0.16974,0.27432,0.37937,True
28,HSD17B12,25,0.4,0.69708,0.05344,0.28428,0.37931,True
29,SEC13,26,0.41667,0.61037,0.02485,0.36345,0.37779,True
30,AP2M1,29,0.46667,0.53344,0.04965,0.39206,0.37718,True
31,GSK3B,29,0.46667,0.61888,0.10182,0.28754,0.37667,True
32,STAG1,25,0.4,0.87452,0.13212,0.07826,0.37617,False
33,MTOR,27,0.43333,0.65184,0.08354,0.27846,0.37472,True
34,CLTC,28,0.45,0.55505,0.0965,0.34467,0.37395,True
35,SHMT1,27,0.43333,0.70228,0.05467,0.24735,0.37319,True
36,JAK2,43,0.7,0.54979,0.1697,0.19604,0.37249,False
37,VPS28,26,0.41667,0.73698,0.02333,0.23954,0.3721,True
38,KCNA2,26,0.41667,0.40584,0.03647,0.51524,0.37188,True
39,WDHD1,25,0.4,0.69878,0.05228,0.26223,0.37187,True
40,TRAPPC5,25,0.4,0.69184,0.07796,0.25003,0.37065,True
41,KEAP1,27,0.43333,0.65363,0.09571,0.25341,0.36893,True
42,PIKFYVE,25,0.4,0.45051,0.02956,0.47896,0.3687,True
43,LAMTOR3,25,0.4,0.6795,0.04968,0.27027,0.36838,True
44,PSAP,24,0.38333,0.60889,0.15399,0.27676,0.36783,True
45,AP2S1,29,0.46667,0.52521,0.01107,0.38747,0.36539,True
46,AURKA,25,0.4,0.58311,0.09141,0.31885,0.36481,True
47,GGPS1,25,0.4,0.63761,0.05712,0.29155,0.36475,True
48,TOP2A,25,0.4,0.58539,0.05751,0.33548,0.36454,True
49,FTO,25,0.4,0.8288,0.08482,0.10962,0.36397,False
50,MAPK14,33,0.53333,0.66583,0.1151,0.17235,0.36309,False
51,MCM10,25,0.4,0.66974,0.03732,0.27003,0.3629,True
52,CDK1,29,0.46667,0.53073,0.03693,0.35897,0.36224,True
53,ING3,25,0.4,0.62709,0.02642,0.30851,0.36139,True
54,KCNAB1,24,0.38333,0.33183,0.01704,0.57304,0.36102,False
55,PIK3CB,33,0.53333,0.52781,0.1262,0.27558,0.36004,True
56,PHGDH,25,0.4,0.57657,0.20714,0.24118,0.35881,True
57,IL6,49,0.8,0.54163,0.09994,0.15907,0.35815,False
58,MC2R,24,0.38333,0.63759,0.03736,0.29106,0.35812,True
59,DLD,25,0.4,0.67355,0.049,0.24542,0.35776,True
60,SRC,31,0.5,0.46227,0.40998,0.17695,0.35761,False
61,PIK3R1,35,0.56667,0.5127,0.0694,0.29768,0.35688,True
62,SCD,25,0.4,0.61108,0.05137,0.29495,0.35683,True
63,AP3B1,25,0.4,0.54492,0.10549,0.32031,0.35668,True
64,SNRPE,29,0.46667,0.51158,0.04891,0.35208,0.35648,True
65,RSL24D1,29,0.46667,0.52727,0.02667,0.34789,0.35528,True
66,PLEC,25,0.4,0.63245,0.05288,0.27006,0.35483,True
67,ITGB1,29,0.46667,0.60218,0.04488,0.26787,0.35338,True
68,CYP24A1,23,0.36667,0.6319,0.14475,0.22791,0.35329,True
69,COG8,25,0.4,0.67014,0.02184,0.24888,0.35252,True
70,REV3L,25,0.4,0.8878,0.03605,0.05341,0.35224,False
71,ALDH1A1,25,0.4,0.90168,0.0374,0.04046,0.35215,False
72,B4GALT2,25,0.4,0.62952,0.1505,0.20718,0.35147,True
73,ATP1A1,25,0.4,0.65293,0.06256,0.23587,0.35095,True
74,NOC3L,25,0.4,0.53282,0.05445,0.34219,0.3505,True
75,AURKB,25,0.4,0.56694,0.03829,0.32125,0.35018,True
76,KCND2,25,0.4,0.42539,0.05036,0.4337,0.34948,True
77,SUPT6H,26,0.41667,0.62411,0.03278,0.26402,0.3487,True
78,CDK12,25,0.4,0.55364,0.19731,0.23669,0.34839,True
79,SNRPD3,28,0.45,0.49013,0.07357,0.34006,0.34828,True
80,KCNQ1,28,0.45,0.44564,0.05831,0.38546,0.34777,True
81,DHODH,25,0.4,0.64118,0.08096,0.2251,0.34733,True
82,KIF18B,25,0.4,0.57683,0.03186,0.3054,0.34631,True
83,HSPA8,26,0.41667,0.67157,0.17361,0.13323,0.34532,False
84,SYT1,26,0.41667,0.7304,0.04283,0.15734,0.34526,False
85,KCNAB2,23,0.36667,0.32033,0.01528,0.54488,0.34486,False
86,INTS4,25,0.4,0.82192,0.03365,0.09016,0.34486,False
87,CDKN2A,29,0.46667,0.4882,0.12529,0.29398,0.34441,True
88,PRDX6,25,0.4,0.88805,0.06555,0.01098,0.34337,False
89,DDX39B,26,0.41667,0.61692,0.03521,0.25332,0.34328,True
90,CD19,36,0.58333,0.5025,0.06088,0.26488,0.34313,True
91,CTH,26,0.41667,0.82828,0.0705,0.05066,0.34281,False
92,TARS2,25,0.4,0.67595,0.02075,0.21626,0.34263,True
93,SLC18A2,25,0.4,0.6067,0.07071,0.24421,0.34163,True
94,WRAP53,25,0.4,0.58665,0.10324,0.23824,0.34003,True
95,PAF1,25,0.4,0.60375,0.04517,0.25594,0.33974,True
96,KCND3,25,0.4,0.36704,0.04184,0.46047,0.33964,True
97,CSNK1A1,25,0.4,0.51218,0.19753,0.24592,0.33923,True
98,SNRPD2,27,0.43333,0.49295,0.05755,0.32774,0.3391,True
99,CALR,27,0.43333,0.58231,0.08189,0.2318,0.3372,True
100,COPB1,26,0.41667,0.46335,0.0149,0.37606,0.33611,True
101,SLC6A3,25,0.4,0.57167,0.11553,0.23116,0.33551,True
102,IL10,48,0.78333,0.49716,0.05778,0.16254,0.33509,False
103,AP3D1,25,0.4,0.51352,0.03029,0.32817,0.33497,True
104,IMPDH2,26,0.41667,0.57977,0.04997,0.25249,0.3348,True
105,CREB3L3,25,0.4,0.60221,0.05075,0.23721,0.33384,True
106,HLA-DRB1,26,0.41667,0.59566,0.04965,0.23488,0.33334,True
107,ACTA2,25,0.4,0.76409,0.0843,0.07748,0.3332,False
108,PTPRC,36,0.58333,0.54121,0.17124,0.14008,0.33314,False
109,KCNQ2,26,0.41667,0.41814,0.01204,0.40774,0.33306,True
110,PFKFB3,25,0.4,0.77474,0.08723,0.06538,0.33275,False
111,FOS,34,0.55,0.55182,0.15734,0.15089,0.33233,False
112,SMAD3,33,0.53333,0.62919,0.05401,0.14656,0.33086,False
113,DHX15,25,0.4,0.47682,0.09806,0.30891,0.33077,True
114,PLRG1,25,0.4,0.50049,0.05096,0.31544,0.33074,True
115,TERT,27,0.43333,0.61416,0.14837,0.14641,0.33016,False
116,ITGB4,26,0.41667,0.50629,0.08609,0.27869,0.32914,True
117,COPA,25,0.4,0.435,0.06024,0.36151,0.32908,True
118,COPB2,25,0.4,0.44499,0.0523,0.3557,0.32845,True
119,BMS1,30,0.48333,0.38789,0.01786,0.38376,0.32676,True
120,COPG1,25,0.4,0.40201,0.12904,0.34313,0.32651,True
121,GRIN3A,25,0.4,0.48221,0.03628,0.32598,0.32601,True
122,GRIN2B,27,0.43333,0.48653,0.03853,0.30611,0.32581,True
123,GABBR2,26,0.41667,0.44885,0.04186,0.34348,0.32575,True
124,IFNG,42,0.68333,0.46358,0.14578,0.1562,0.3254,False
125,KCNAB3,20,0.31667,0.28628,0.08513,0.49939,0.3252,False
126,TGFBR2,27,0.43333,0.53925,0.09934,0.22432,0.32516,True
127,KCNQ5,25,0.4,0.40459,0.0596,0.3762,0.32497,True
128,RIOK2,26,0.41667,0.43881,0.10497,0.31343,0.32484,True
129,MDN1,25,0.4,0.46561,0.0876,0.30626,0.32439,True
130,ATXN2,26,0.41667,0.67873,0.10804,0.10331,0.32389,False
131,TGFBR1,26,0.41667,0.57145,0.05382,0.22564,0.32367,True
132,F10,25,0.4,0.73081,0.07735,0.08266,0.32364,False
133,CHCHD6,22,0.35,0.781,0.09051,0.05339,0.32359,False
134,PPAN,25,0.4,0.48525,0.01509,0.32571,0.32259,True
135,OTUD3,25,0.4,0.56512,0.29602,0.09577,0.32226,False
136,EPS15L1,25,0.4,0.47428,0.05914,0.30705,0.32158,True
137,COG6,25,0.4,0.68618,0.0272,0.14307,0.32137,False
138,KCNA5,23,0.36667,0.32241,0.17233,0.38615,0.32134,True
139,IL1B,42,0.68333,0.52623,0.1107,0.11033,0.32113,False
140,PDHB,25,0.4,0.74797,0.02237,0.09127,0.32081,False
141,RRP15,25,0.4,0.46489,0.01352,0.33817,0.32053,True
142,GABBR1,25,0.4,0.4351,0.10258,0.31246,0.3204,True
143,NDUFS8,35,0.56667,0.26462,0.0293,0.42878,0.32032,True
144,NPAS2,25,0.4,0.74023,0.07163,0.0668,0.31978,False
145,ENO4,25,0.4,0.75072,0.03716,0.07707,0.31962,False
146,CD44,30,0.48333,0.5955,0.13217,0.11905,0.31926,False
147,NUP160,25,0.4,0.43783,0.0205,0.35275,0.31891,True
148,IMPDH1,25,0.4,0.55422,0.02667,0.24648,0.31787,True
149,GLS,25,0.4,0.73623,0.06591,0.06727,0.3176,False
150,LSM6,25,0.4,0.47101,0.02884,0.31535,0.31744,True
151,NUP93,25,0.4,0.4412,0.00197,0.3548,0.31693,True
152,FAAH,25,0.4,0.71736,0.10634,0.05837,0.3169,False
153,NUP205,25,0.4,0.436,0.01162,0.35157,0.31617,True
154,TNPO3,21,0.33333,0.47567,0.12372,0.28076,0.31571,True
155,NOC4L,29,0.46667,0.37137,0.01531,0.37362,0.31524,True
156,NDUFB9,35,0.56667,0.2439,0.00328,0.44525,0.31467,True
157,AIRE,25,0.4,0.73195,0.07837,0.05505,0.31453,False
158,RBPJ,27,0.43333,0.62753,0.06125,0.13986,0.31446,False
159,DLGAP1,25,0.4,0.58283,0.09708,0.16915,0.31347,False
160,TSPO,19,0.3,0.53644,0.02738,0.29094,0.31323,True
161,NDUFA8,34,0.55,0.25097,0.02683,0.42774,0.31287,True
162,AARS2,25,0.4,0.66661,0.06166,0.11516,0.31262,False
163,SCARB1,26,0.41667,0.50504,0.10814,0.21976,0.31255,True
164,ATP6V1A,25,0.4,0.44314,0.04015,0.31577,0.31149,True
165,ATP6V1B2,25,0.4,0.4479,0.03079,0.31689,0.31144,True
166,GRIN2A,26,0.41667,0.44304,0.04145,0.3064,0.31094,True
167,IFNAR1,30,0.48333,0.47194,0.06188,0.23982,0.3104,True
168,SLC39A11,19,0.3,0.85764,0.0323,0.00377,0.31007,False
169,AFF1,26,0.41667,0.64594,0.04988,0.12386,0.30961,False
170,ELANE,27,0.43333,0.66356,0.09618,0.07172,0.30841,False
171,PIP5K1A,25,0.4,0.42539,0.05425,0.31387,0.30832,True
172,PPIA,25,0.4,0.5443,0.21995,0.11669,0.30812,False
173,CDKN1A,28,0.45,0.44292,0.03376,0.28856,0.30812,True
174,ATP6V1C1,25,0.4,0.44143,0.02655,0.31476,0.3079,True
175,KCNQ3,25,0.4,0.35034,0.04181,0.38379,0.30779,True
176,ATRIP,25,0.4,0.66922,0.09109,0.0809,0.3073,False
177,PLXNA2,25,0.4,0.68887,0.10305,0.05574,0.30678,False
178,CDC25B,25,0.4,0.46798,0.06423,0.26705,0.30671,True
179,NDUFS2,33,0.53333,0.25467,0.02894,0.40884,0.30528,True
180,MED13,25,0.4,0.68848,0.01299,0.10316,0.30525,False
181,SKP2,25,0.4,0.42848,0.08165,0.28592,0.30495,True
182,NOS1,28,0.45,0.50342,0.10289,0.18603,0.30421,False
183,PARK7,26,0.41667,0.5991,0.14888,0.09135,0.30398,False
184,ITPR3,29,0.46667,0.51904,0.13568,0.14574,0.30386,False
185,ATXN1,26,0.41667,0.61566,0.11411,0.0956,0.30348,False
186,DHFR,26,0.41667,0.63253,0.05263,0.11527,0.30313,False
187,RYR1,25,0.4,0.46083,0.01904,0.28521,0.30188,True
188,RAD51B,25,0.4,0.71381,0.03313,0.06022,0.30185,False
189,GPD2,28,0.45,0.60635,0.09596,0.08902,0.29975,False
190,TNFRSF1A,35,0.56667,0.44785,0.03649,0.20704,0.29912,True
191,FCF1,27,0.43333,0.36233,0.00656,0.35432,0.29902,True
192,PRKN,27,0.43333,0.61348,0.08063,0.09668,0.29901,False
193,GRIN2C,25,0.4,0.41975,0.02467,0.30838,0.29879,True
194,HEATR1,27,0.43333,0.35331,0.01726,0.35022,0.29702,True
195,PTPN1,25,0.4,0.44185,0.15303,0.21053,0.29685,True
196,DPP4,25,0.4,0.61587,0.10011,0.09126,0.29672,False
197,MAF,25,0.4,0.43178,0.15117,0.21758,0.29592,True
198,ITGA4,26,0.41667,0.4685,0.01376,0.2564,0.29554,True
199,BLOC1S5,16,0.25,0.50427,0.04946,0.27674,0.29553,True
200,RMI2,25,0.4,0.65985,0.09035,0.05548,0.29544,False
201,EEF2,26,0.41667,0.46141,0.04002,0.24695,0.29536,True
202,GTF2I,25,0.4,0.62388,0.14774,0.05225,0.295,False
203,NDUFB10,33,0.53333,0.21938,0.00131,0.42509,0.29486,True
204,NDUFV1,32,0.51667,0.24029,0.00881,0.40946,0.29466,True
205,ITGB7,25,0.4,0.46754,0.02619,0.25297,0.29404,True
206,IMP3,26,0.41667,0.36788,0.03996,0.32329,0.29401,True
207,BTF3,25,0.4,0.49467,0.01192,0.23617,0.29345,True
208,DIMT1,25,0.4,0.32435,0.09258,0.33269,0.29226,True
209,SNRPC,25,0.4,0.49288,0.0436,0.21403,0.2915,False
210,EPM2A,16,0.25,0.50186,0.06957,0.25427,0.29097,True
211,PTGS2,28,0.45,0.50647,0.22434,0.07603,0.29092,False
212,NADSYN1,27,0.43333,0.59937,0.10045,0.07303,0.29046,False
213,GRIN1,25,0.4,0.40207,0.00904,0.30772,0.29013,True
214,JAK1,39,0.63333,0.43918,0.01118,0.17438,0.29002,False
215,KCNC1,19,0.3,0.30499,0.02052,0.42649,0.28987,True
216,TRAF3,34,0.55,0.43847,0.01259,0.20803,0.28937,True
217,PLD4,25,0.4,0.59944,0.05643,0.10909,0.2893,False
218,TLR4,34,0.55,0.53701,0.05204,0.09945,0.28882,False
219,PPAT,25,0.4,0.60906,0.06718,0.09148,0.28817,False
220,DNMT3A,26,0.41667,0.60503,0.05392,0.09518,0.2881,False
221,CD40,34,0.55,0.40611,0.03014,0.21913,0.28706,True
222,CDK4,25,0.4,0.41349,0.01381,0.28632,0.28702,True
223,COL4A2,27,0.43333,0.6161,0.04999,0.07728,0.28688,False
224,NDUFB6,32,0.51667,0.20835,0.00019,0.418,0.28634,True
225,ADGRL2,25,0.4,0.55694,0.12941,0.09512,0.28626,False
226,NR3C1,26,0.41667,0.45907,0.03916,0.22219,0.28582,True
227,CDKN1B,28,0.45,0.45247,0.05444,0.2048,0.28581,False
228,UBE2L3,25,0.4,0.6324,0.07223,0.06109,0.28555,False
229,THOC2,25,0.4,0.53021,0.09708,0.13427,0.28548,False
230,CDKN1C,25,0.4,0.39527,0.04084,0.28204,0.28546,True
231,RUNX1,32,0.51667,0.53757,0.05289,0.10208,0.28508,False
232,AXL,26,0.41667,0.3688,0.18039,0.21635,0.28494,True
233,GAL,25,0.4,0.62324,0.03393,0.08494,0.28349,False
234,IPO7,18,0.28333,0.38588,0.11316,0.29228,0.2832,True
235,MS4A1,28,0.45,0.44363,0.03169,0.21769,0.28312,True
236,LEF1,29,0.46667,0.5557,0.04329,0.105,0.28212,False
237,SLC6A4,25,0.4,0.57623,0.04883,0.11203,0.28185,False
238,C5,25,0.4,0.48006,0.07588,0.17895,0.28183,True
239,TRPV1,26,0.41667,0.4814,0.11668,0.14678,0.28163,False
240,LTV1,25,0.4,0.39157,0.00923,0.29227,0.28161,True
241,PRKCB,28,0.45,0.46996,0.15768,0.116,0.28062,False
242,NDUFS1,30,0.48333,0.22126,0.02268,0.39164,0.28049,True
243,GABRB1,22,0.35,0.39893,0.02654,0.29406,0.28041,True
244,FUT2,25,0.4,0.58134,0.0862,0.08207,0.28037,False
245,CYP27B1,23,0.36667,0.46326,0.2406,0.10876,0.28017,False
246,COPZ1,23,0.36667,0.36103,0.00557,0.33042,0.28007,True
247,BTK,28,0.45,0.41282,0.07287,0.21111,0.27981,True
248,NRIP1,25,0.4,0.46103,0.0316,0.21292,0.27915,True
249,UQCRB,26,0.41667,0.30459,0.04378,0.3328,0.27911,True
250,CD47,25,0.4,0.59159,0.07502,0.07408,0.27841,False
251,ENG,25,0.4,0.54347,0.1144,0.09163,0.27799,False
252,NCF2,25,0.4,0.52967,0.11613,0.10049,0.2773,False
253,NMNAT2,26,0.41667,0.57996,0.07061,0.07617,0.27727,False
254,PDGFRA,25,0.4,0.41774,0.05766,0.22763,0.27653,True
255,DHX37,25,0.4,0.33424,0.01995,0.32036,0.27639,True
256,NDUFS5,30,0.48333,0.22029,0.00308,0.39077,0.27597,True
257,NR1H2,22,0.35,0.42716,0.07525,0.22922,0.27592,True
258,PPP1R15B,13,0.2,0.45821,0.04277,0.28542,0.27591,True
259,ESR1,28,0.45,0.45772,0.09548,0.14751,0.27554,False
260,CD226,25,0.4,0.51,0.09433,0.12435,0.27539,False
261,AGPAT4,26,0.41667,0.59434,0.06387,0.06074,0.27483,False
262,SYK,32,0.51667,0.49078,0.03189,0.12445,0.27467,False
263,IFIH1,29,0.46667,0.50012,0.03512,0.13461,0.27417,False
264,ATG16L1,25,0.4,0.57844,0.0981,0.05819,0.27352,False
265,UQCRC1,26,0.41667,0.259,0.0842,0.33253,0.27343,True
266,NDUFAB1,30,0.48333,0.20982,0.00381,0.39062,0.27292,True
267,NDUFV2,30,0.48333,0.20401,0.00164,0.39681,0.27291,True
268,ARHGEF7,25,0.4,0.57983,0.02929,0.09444,0.27286,False
269,RGS4,24,0.38333,0.41243,0.19352,0.15031,0.27254,False
270,CIITA,25,0.4,0.52831,0.14061,0.07324,0.27225,False
271,FKBP1A,25,0.4,0.49275,0.0342,0.16323,0.2718,False
272,KCNA4,18,0.28333,0.26683,0.07645,0.38207,0.27156,True
273,NDUFB4,30,0.48333,0.19913,0.00017,0.39677,0.27114,True
274,NCOA2,27,0.43333,0.5064,0.03261,0.13619,0.27111,False
275,ATP4A,25,0.4,0.49636,0.10315,0.1182,0.27091,False
276,JAZF1,18,0.28333,0.43448,0.03866,0.25771,0.27077,True
277,GNG4,26,0.41667,0.50217,0.07136,0.12381,0.27075,False
278,NDUFA9,30,0.48333,0.20183,0.00053,0.39207,0.27038,True
279,CDKN2B,25,0.4,0.36959,0.07262,0.24254,0.27029,True
280,SMG7,22,0.35,0.49957,0.08661,0.14331,0.26985,False
281,ELMO1,25,0.4,0.544,0.02115,0.11981,0.26937,False
282,ERBB3,27,0.43333,0.49645,0.05867,0.12275,0.26863,False
283,BAK1,25,0.4,0.54133,0.07648,0.08301,0.26675,False
284,NR5A2,25,0.4,0.55891,0.04473,0.08593,0.26669,False
285,PPARD,25,0.4,0.5214,0.09496,0.08762,0.26608,False
286,KCNA3,19,0.3,0.25736,0.08315,0.36334,0.26601,True
287,ELMO2,21,0.33333,0.44992,0.04214,0.20492,0.26512,True
288,NDUFA5,29,0.46667,0.20102,0.00016,0.38477,0.26501,True
289,IL6R,30,0.48333,0.33746,0.06123,0.22082,0.26327,True
290,NDUFA6,29,0.46667,0.19397,0.00012,0.38499,0.26296,True
291,GUCY1A2,25,0.4,0.58034,0.04856,0.05462,0.26293,False
292,CD2,28,0.45,0.44829,0.0255,0.15863,0.26261,False
293,ITGAM,29,0.46667,0.45576,0.09057,0.10761,0.26251,False
294,EP300,27,0.43333,0.43737,0.13175,0.1139,0.26242,False
295,NDUFB7,29,0.46667,0.18572,7e-05,0.39019,0.2623,True
296,STAT4,29,0.46667,0.32769,0.11791,0.20098,0.26223,True
297,PTDSS1,20,0.31667,0.48228,0.00833,0.19418,0.26181,True
298,GATA3,27,0.43333,0.388,0.05573,0.19623,0.26123,True
299,CEP120,18,0.28333,0.65703,0.02533,0.04728,0.26122,False
300,CBLB,25,0.4,0.39187,0.03938,0.21548,0.26085,True
301,PTGS1,27,0.43333,0.54992,0.06011,0.05259,0.2604,False
302,BATF,25,0.4,0.3381,0.14219,0.20106,0.26024,True
303,RXRG,22,0.35,0.40093,0.07519,0.20402,0.25922,True
304,ROR2,17,0.26667,0.5798,0.02698,0.11347,0.25905,False
305,IL2RA,32,0.51667,0.33394,0.03612,0.21169,0.259,True
306,TCF7,26,0.41667,0.50608,0.06513,0.08985,0.2588,False
307,ATG5,26,0.41667,0.54485,0.03767,0.0707,0.25824,False
308,FSCN1,22,0.35,0.49395,0.13964,0.0835,0.25784,False
309,DGKQ,25,0.4,0.48626,0.14344,0.06591,0.25764,False
310,KCNB1,15,0.23333,0.2364,0.01895,0.42258,0.25761,True
311,NACA2,25,0.4,0.4667,0.07234,0.12317,0.25759,False
312,TYK2,35,0.56667,0.38701,0.02432,0.14588,0.25703,False
313,FDX2,25,0.4,0.44902,0.04529,0.15215,0.25702,False
314,CD4,33,0.53333,0.38006,0.09663,0.12456,0.25694,False
315,BCL10,26,0.41667,0.37952,0.06879,0.19054,0.2568,True
316,BCL2L11,25,0.4,0.52434,0.05407,0.08194,0.2568,False
317,NFATC1,26,0.41667,0.49988,0.06991,0.08638,0.25668,False
318,RPS10,26,0.41667,0.46207,0.00789,0.15232,0.25601,False
319,USP8,25,0.4,0.51193,0.06638,0.08281,0.25584,False
320,SSPN,18,0.28333,0.60242,0.05561,0.05961,0.25521,False
321,POSTN,25,0.4,0.52913,0.07601,0.05952,0.25477,False
322,PRPS2,21,0.33333,0.61126,0.03059,0.04149,0.25402,False
323,CLK2,14,0.21667,0.36801,0.04556,0.29038,0.25365,True
324,RIPK1,29,0.46667,0.38569,0.00586,0.19052,0.25356,True
325,KCNQ4,19,0.3,0.29335,0.02705,0.32732,0.25298,True
326,PGR,26,0.41667,0.40324,0.12334,0.12799,0.25294,False
327,ALOX5,25,0.4,0.58762,0.02146,0.03527,0.25293,False
328,PDCD5,25,0.4,0.41472,0.13335,0.11557,0.25153,False
329,EOMES,27,0.43333,0.46796,0.08332,0.08243,0.2509,False
330,CLK3,14,0.21667,0.36396,0.05609,0.27917,0.25062,True
331,STAM2,25,0.4,0.47735,0.04881,0.10742,0.25056,False
332,TPH2,23,0.36667,0.51545,0.06986,0.0763,0.25031,False
333,PTGER3,25,0.4,0.43193,0.10085,0.11486,0.24995,False
334,TNFSF11,26,0.41667,0.46118,0.11114,0.07653,0.24987,False
335,IKBKB,31,0.5,0.4449,0.01956,0.10678,0.24976,False
336,IKZF1,25,0.4,0.50303,0.05351,0.07873,0.24917,False
337,IL6ST,27,0.43333,0.34568,0.01159,0.22204,0.24874,True
338,NOD2,28,0.45,0.45207,0.10556,0.06599,0.24733,False
339,NDUFC2,27,0.43333,0.17671,0.00012,0.36906,0.24721,True
340,NFKB1,31,0.5,0.43062,0.03684,0.10141,0.24705,False
341,NOS2,25,0.4,0.41783,0.08613,0.12548,0.24649,False
342,MIF,22,0.35,0.39941,0.28202,0.04768,0.24541,False
343,RPLP1,25,0.4,0.44015,0.02103,0.13814,0.2446,False
344,IL2RB,27,0.43333,0.31696,0.05695,0.20299,0.24252,True
345,ESR2,25,0.4,0.42773,0.05735,0.11647,0.24055,False
346,CTLA4,30,0.48333,0.40535,0.03548,0.11029,0.2398,False
347,IL7R,29,0.46667,0.3141,0.02009,0.20234,0.23906,True
348,HDAC7,25,0.4,0.45789,0.06168,0.08255,0.23859,False
349,SCN3A,15,0.23333,0.31485,0.02067,0.29963,0.23846,True
350,RYR3,20,0.31667,0.33722,0.02399,0.24134,0.23793,True
351,IL13,34,0.55,0.35934,0.05324,0.10545,0.23786,False
352,TRAPPC11,19,0.3,0.51233,0.00368,0.10877,0.23751,False
353,IFNAR2,26,0.41667,0.33184,0.03039,0.19797,0.23742,True
354,PRKCD,25,0.4,0.41193,0.07373,0.10781,0.23606,False
355,TNFAIP3,30,0.48333,0.41894,0.02742,0.09211,0.23591,False
356,CCL2,32,0.51667,0.43156,0.05185,0.05266,0.23577,False
357,CD5,25,0.4,0.34907,0.01225,0.19406,0.23509,True
358,SUOX,19,0.3,0.54735,0.03802,0.04563,0.23278,False
359,PDE4B,25,0.4,0.44036,0.07155,0.07488,0.23263,False
360,HHEX,16,0.25,0.34756,0.08782,0.20671,0.23168,True
361,CAMLG,15,0.23333,0.32969,0.09579,0.22199,0.23076,True
362,NDUFC1,25,0.4,0.15911,0.00091,0.34926,0.23015,True
363,IRF1,26,0.41667,0.38394,0.11544,0.08352,0.23,False
364,CFH,26,0.41667,0.47987,0.02163,0.05448,0.22985,False
365,NEU1,12,0.18333,0.36676,0.04907,0.23478,0.22952,True
366,KIT,27,0.43333,0.38892,0.02605,0.11929,0.22864,False
367,CD86,27,0.43333,0.32114,0.00733,0.18717,0.22832,True
368,SOCS1,27,0.43333,0.3948,0.03618,0.1072,0.2282,False
369,RUNX3,25,0.4,0.39768,0.07018,0.09841,0.22778,False
370,PDE3A,26,0.41667,0.44975,0.0238,0.07218,0.22745,False
371,SAT1,18,0.28333,0.53482,0.03595,0.04598,0.22623,False
372,MTMR3,17,0.26667,0.25709,0.00537,0.30759,0.22586,True
373,CD22,26,0.41667,0.39604,0.04774,0.09845,0.22532,False
374,PTPN12,20,0.31667,0.33624,0.05114,0.18988,0.22506,True
375,TAOK1,13,0.2,0.32928,0.04897,0.24488,0.22429,True
376,PDE2A,25,0.4,0.47211,0.0086,0.05938,0.22414,False
377,B3GALT5,19,0.3,0.46728,0.02516,0.0954,0.22361,False
378,TRAF1,28,0.45,0.3738,0.05404,0.09383,0.22329,False
379,MMEL1,14,0.21667,0.35214,0.03179,0.2251,0.22329,True
380,EGFR,20,0.31667,0.314,0.19881,0.11897,0.2231,False
381,MTMR14,16,0.25,0.24776,0.00558,0.31426,0.22294,True
382,GBF1,17,0.26667,0.27227,0.05505,0.25784,0.22294,True
383,CSF2,31,0.5,0.37257,0.01791,0.09119,0.22227,False
384,DGKB,22,0.35,0.40034,0.15389,0.05369,0.22217,False
385,KALRN,20,0.31667,0.4348,0.0676,0.08773,0.22216,False
